DEPARTURES_SCHEDULED,DEPARTURES_PERFORMED,SEATS,AIRLINE_ID,CARRIER_NAME,CARRIER_GROUP,CARRIER_GROUP_NEW,YEAR,MONTH
15.0,14.0,2492.0,19930,Alaska Airlines Inc.,3,3,2024,3
14.0,9.0,1116.0,19930,Alaska Airlines Inc.,3,3,2024,2
14.0,9.0,1602.0,19930,Alaska Airlines Inc.,3,3,2024,3
14.0,9.0,1602.0,19930,Alaska Airlines Inc.,3,3,2024,4
15.0,14.0,2492.0,19930,Alaska Airlines Inc.,3,3,2024,4
35.0,33.0,5259.0,19930,Alaska Airlines Inc.,3,3,2024,1
14.0,12.0,1911.0,19930,Alaska Airlines Inc.,3,3,2024,1
14.0,12.0,2136.0,19930,Alaska Airlines Inc.,3,3,2024,4
20.0,19.0,3024.0,19930,Alaska Airlines Inc.,3,3,2024,4
20.0,19.0,3024.0,19930,Alaska Airlines Inc.,3,3,2024,3
35.0,33.0,5250.0,19930,Alaska Airlines Inc.,3,3,2024,1
20.0,19.0,3382.0,19930,Alaska Airlines Inc.,3,3,2024,3
43.0,37.0,5886.0,19930,Alaska Airlines Inc.,3,3,2024,1
24.0,21.0,3342.0,19930,Alaska Airlines Inc.,3,3,2024,4
24.0,21.0,3342.0,19930,Alaska Airlines Inc.,3,3,2024,1
24.0,21.0,3339.0,19930,Alaska Airlines Inc.,3,3,2024,2
24.0,21.0,3738.0,19930,Alaska Airlines Inc.,3,3,2024,1
24.0,21.0,3738.0,19930,Alaska Airlines Inc.,3,3,2024,4
20.0,19.0,3024.0,19930,Alaska Airlines Inc.,3,3,2024,3
14.0,13.0,2314.0,19930,Alaska Airlines Inc.,3,3,2024,3
14.0,13.0,2314.0,19930,Alaska Airlines Inc.,3,3,2024,3
14.0,13.0,2314.0,19930,Alaska Airlines Inc.,3,3,2024,4
14.0,12.0,2136.0,19930,Alaska Airlines Inc.,3,3,2024,3
14.0,12.0,2136.0,19930,Alaska Airlines Inc.,3,3,2024,3
88.0,46.0,8188.0,19930,Alaska Airlines Inc.,3,3,2024,4
88.0,69.0,8556.0,19930,Alaska Airlines Inc.,3,3,2024,1
172.0,148.0,26344.0,19930,Alaska Airlines Inc.,3,3,2024,4
14.0,13.0,1612.0,19930,Alaska Airlines Inc.,3,3,2024,3
15.0,14.0,2226.0,19930,Alaska Airlines Inc.,3,3,2024,4
15.0,14.0,2226.0,19930,Alaska Airlines Inc.,3,3,2024,3
14.0,13.0,1612.0,19930,Alaska Airlines Inc.,3,3,2024,3
14.0,13.0,0.0,19930,Alaska Airlines Inc.,3,3,2024,4
14.0,13.0,2073.0,19930,Alaska Airlines Inc.,3,3,2024,3
14.0,13.0,2070.0,19930,Alaska Airlines Inc.,3,3,2024,4
14.0,13.0,2070.0,19930,Alaska Airlines Inc.,3,3,2024,1
14.0,13.0,2070.0,19930,Alaska Airlines Inc.,3,3,2024,4
14.0,13.0,2067.0,19930,Alaska Airlines Inc.,3,3,2024,2
89.0,53.0,9434.0,19930,Alaska Airlines Inc.,3,3,2024,4
89.0,78.0,12414.0,19930,Alaska Airlines Inc.,3,3,2024,2
49.0,6.0,1068.0,19930,Alaska Airlines Inc.,3,3,2024,1
31.0,1.0,178.0,19930,Alaska Airlines Inc.,3,3,2024,1
49.0,32.0,5696.0,19930,Alaska Airlines Inc.,3,3,2024,2
40.0,29.0,5162.0,19930,Alaska Airlines Inc.,3,3,2024,3
40.0,31.0,5518.0,19930,Alaska Airlines Inc.,3,3,2024,3
40.0,29.0,5162.0,19930,Alaska Airlines Inc.,3,3,2024,1
40.0,28.0,4984.0,19930,Alaska Airlines Inc.,3,3,2024,4
31.0,30.0,3720.0,19930,Alaska Airlines Inc.,3,3,2024,3
49.0,6.0,1068.0,19930,Alaska Airlines Inc.,3,3,2024,1
31.0,29.0,3596.0,19930,Alaska Airlines Inc.,3,3,2024,4
31.0,29.0,3596.0,19930,Alaska Airlines Inc.,3,3,2024,3
31.0,29.0,5162.0,19930,Alaska Airlines Inc.,3,3,2024,4
31.0,29.0,5162.0,19930,Alaska Airlines Inc.,3,3,2024,4
31.0,30.0,3720.0,19930,Alaska Airlines Inc.,3,3,2024,3
40.0,27.0,4806.0,19930,Alaska Airlines Inc.,3,3,2024,4
55.0,47.0,8366.0,19930,Alaska Airlines Inc.,3,3,2024,3
42.0,39.0,4836.0,19930,Alaska Airlines Inc.,3,3,2024,4
43.0,35.0,6230.0,19930,Alaska Airlines Inc.,3,3,2024,3
55.0,50.0,6200.0,19930,Alaska Airlines Inc.,3,3,2024,2
43.0,34.0,6052.0,19930,Alaska Airlines Inc.,3,3,2024,2
55.0,50.0,7965.0,19930,Alaska Airlines Inc.,3,3,2024,3
40.0,38.0,6048.0,19930,Alaska Airlines Inc.,3,3,2024,3
42.0,37.0,0.0,19930,Alaska Airlines Inc.,3,3,2024,1
42.0,37.0,5889.0,19930,Alaska Airlines Inc.,3,3,2024,1
55.0,47.0,8366.0,19930,Alaska Airlines Inc.,3,3,2024,4
19.0,16.0,2848.0,19930,Alaska Airlines Inc.,3,3,2024,2
31.0,30.0,3720.0,19930,Alaska Airlines Inc.,3,3,2024,3
31.0,30.0,4782.0,19930,Alaska Airlines Inc.,3,3,2024,4
31.0,30.0,4773.0,19930,Alaska Airlines Inc.,3,3,2024,4
31.0,30.0,4773.0,19930,Alaska Airlines Inc.,3,3,2024,4
40.0,36.0,5733.0,19930,Alaska Airlines Inc.,3,3,2024,2
31.0,30.0,4776.0,19930,Alaska Airlines Inc.,3,3,2024,3
31.0,30.0,4773.0,19930,Alaska Airlines Inc.,3,3,2024,3
31.0,30.0,4776.0,19930,Alaska Airlines Inc.,3,3,2024,3
31.0,7.0,1246.0,19930,Alaska Airlines Inc.,3,3,2024,3
15.0,9.0,1116.0,19930,Alaska Airlines Inc.,3,3,2024,1
31.0,8.0,1424.0,19930,Alaska Airlines Inc.,3,3,2024,3
31.0,12.0,2136.0,19930,Alaska Airlines Inc.,3,3,2024,1
15.0,8.0,1424.0,19930,Alaska Airlines Inc.,3,3,2024,2
15.0,8.0,1424.0,19930,Alaska Airlines Inc.,3,3,2024,2
15.0,8.0,1424.0,19930,Alaska Airlines Inc.,3,3,2024,4
15.0,8.0,1424.0,19930,Alaska Airlines Inc.,3,3,2024,4
15.0,7.0,1246.0,19930,Alaska Airlines Inc.,3,3,2024,1
15.0,7.0,1246.0,19930,Alaska Airlines Inc.,3,3,2024,2
15.0,7.0,1246.0,19930,Alaska Airlines Inc.,3,3,2024,3
31.0,17.0,3026.0,19930,Alaska Airlines Inc.,3,3,2024,2
15.0,7.0,1246.0,19930,Alaska Airlines Inc.,3,3,2024,3
31.0,17.0,3026.0,19930,Alaska Airlines Inc.,3,3,2024,2
31.0,19.0,3382.0,19930,Alaska Airlines Inc.,3,3,2024,1
31.0,19.0,3382.0,19930,Alaska Airlines Inc.,3,3,2024,1
31.0,20.0,2480.0,19930,Alaska Airlines Inc.,3,3,2024,1
31.0,4.0,712.0,19930,Alaska Airlines Inc.,3,3,2024,1
24.0,23.0,4094.0,19930,Alaska Airlines Inc.,3,3,2024,2
55.0,40.0,6366.0,19930,Alaska Airlines Inc.,3,3,2024,3
24.0,23.0,3660.0,19930,Alaska Airlines Inc.,3,3,2024,4
27.0,26.0,4146.0,19930,Alaska Airlines Inc.,3,3,2024,2
42.0,32.0,5696.0,19930,Alaska Airlines Inc.,3,3,2024,3
55.0,12.0,2136.0,19930,Alaska Airlines Inc.,3,3,2024,1
27.0,26.0,4137.0,19930,Alaska Airlines Inc.,3,3,2024,3
55.0,21.0,3738.0,19930,Alaska Airlines Inc.,3,3,2024,2
55.0,32.0,5696.0,19930,Alaska Airlines Inc.,3,3,2024,4
49.0,39.0,6942.0,19930,Alaska Airlines Inc.,3,3,2024,1
49.0,42.0,6681.0,19930,Alaska Airlines Inc.,3,3,2024,1
49.0,44.0,7008.0,19930,Alaska Airlines Inc.,3,3,2024,4
49.0,45.0,8010.0,19930,Alaska Airlines Inc.,3,3,2024,4
27.0,26.0,3224.0,19930,Alaska Airlines Inc.,3,3,2024,2
31.0,3.0,534.0,19930,Alaska Airlines Inc.,3,3,2024,1
49.0,32.0,5696.0,19930,Alaska Airlines Inc.,3,3,2024,2
31.0,21.0,2604.0,19930,Alaska Airlines Inc.,3,3,2024,1
31.0,20.0,3560.0,19930,Alaska Airlines Inc.,3,3,2024,3
31.0,23.0,3669.0,19930,Alaska Airlines Inc.,3,3,2024,4
31.0,27.0,4806.0,19930,Alaska Airlines Inc.,3,3,2024,1
31.0,27.0,4806.0,19930,Alaska Airlines Inc.,3,3,2024,3
15.0,7.0,1116.0,19930,Alaska Airlines Inc.,3,3,2024,1
31.0,28.0,3472.0,19930,Alaska Airlines Inc.,3,3,2024,3
31.0,28.0,4452.0,19930,Alaska Airlines Inc.,3,3,2024,1
64.0,12.0,2136.0,19930,Alaska Airlines Inc.,3,3,2024,1
15.0,6.0,1068.0,19930,Alaska Airlines Inc.,3,3,2024,1
31.0,21.0,3738.0,19930,Alaska Airlines Inc.,3,3,2024,3
31.0,28.0,4455.0,19930,Alaska Airlines Inc.,3,3,2024,3
15.0,6.0,1068.0,19930,Alaska Airlines Inc.,3,3,2024,1
31.0,29.0,3596.0,19930,Alaska Airlines Inc.,3,3,2024,3
31.0,29.0,3596.0,19930,Alaska Airlines Inc.,3,3,2024,3
15.0,6.0,1068.0,19930,Alaska Airlines Inc.,3,3,2024,3
15.0,5.0,890.0,19930,Alaska Airlines Inc.,3,3,2024,1
57.0,56.0,8904.0,19930,Alaska Airlines Inc.,3,3,2024,2
57.0,56.0,8910.0,19930,Alaska Airlines Inc.,3,3,2024,3
15.0,2.0,356.0,19930,Alaska Airlines Inc.,3,3,2024,1
31.0,29.0,3596.0,19930,Alaska Airlines Inc.,3,3,2024,3
31.0,27.0,3348.0,19930,Alaska Airlines Inc.,3,3,2024,1
31.0,27.0,4806.0,19930,Alaska Airlines Inc.,3,3,2024,2
31.0,26.0,3224.0,19930,Alaska Airlines Inc.,3,3,2024,1
31.0,23.0,4094.0,19930,Alaska Airlines Inc.,3,3,2024,1
31.0,23.0,4094.0,19930,Alaska Airlines Inc.,3,3,2024,3
31.0,23.0,4094.0,19930,Alaska Airlines Inc.,3,3,2024,4
64.0,48.0,8544.0,19930,Alaska Airlines Inc.,3,3,2024,2
64.0,35.0,6230.0,19930,Alaska Airlines Inc.,3,3,2024,3
64.0,15.0,2670.0,19930,Alaska Airlines Inc.,3,3,2024,1
31.0,24.0,2976.0,19930,Alaska Airlines Inc.,3,3,2024,1
31.0,26.0,3224.0,19930,Alaska Airlines Inc.,3,3,2024,1
42.0,35.0,6230.0,19930,Alaska Airlines Inc.,3,3,2024,3
55.0,41.0,5084.0,19930,Alaska Airlines Inc.,3,3,2024,1
31.0,25.0,3100.0,19930,Alaska Airlines Inc.,3,3,2024,3
31.0,25.0,3100.0,19930,Alaska Airlines Inc.,3,3,2024,1
31.0,25.0,0.0,19930,Alaska Airlines Inc.,3,3,2024,4
31.0,26.0,3224.0,19930,Alaska Airlines Inc.,3,3,2024,1
31.0,25.0,3100.0,19930,Alaska Airlines Inc.,3,3,2024,3
8.0,1.0,178.0,19930,Alaska Airlines Inc.,3,3,2024,1
8.0,4.0,0.0,20341,Alaska Central Express,1,5,2024,3
14.0,1.0,0.0,20341,Alaska Central Express,1,5,2024,3
8.0,3.0,0.0,20341,Alaska Central Express,1,5,2024,3
8.0,3.0,0.0,20341,Alaska Central Express,1,5,2024,3
13.0,0.0,0.0,20341,Alaska Central Express,1,5,2024,4
26.0,19.0,0.0,20341,Alaska Central Express,1,5,2024,3
26.0,19.0,0.0,20341,Alaska Central Express,1,5,2024,3
27.0,9.0,0.0,20341,Alaska Central Express,1,5,2024,1
26.0,18.0,0.0,20341,Alaska Central Express,1,5,2024,4
27.0,9.0,0.0,20341,Alaska Central Express,1,5,2024,1
26.0,17.0,0.0,20341,Alaska Central Express,1,5,2024,3
26.0,16.0,0.0,20341,Alaska Central Express,1,5,2024,3
27.0,4.0,0.0,20341,Alaska Central Express,1,5,2024,1
27.0,2.0,0.0,20341,Alaska Central Express,1,5,2024,1
26.0,11.0,0.0,20341,Alaska Central Express,1,5,2024,3
27.0,2.0,0.0,20341,Alaska Central Express,1,5,2024,1
27.0,1.0,0.0,20341,Alaska Central Express,1,5,2024,1
26.0,9.0,0.0,20341,Alaska Central Express,1,5,2024,3
26.0,9.0,0.0,20341,Alaska Central Express,1,5,2024,4
26.0,8.0,0.0,20341,Alaska Central Express,1,5,2024,3
27.0,0.0,0.0,20341,Alaska Central Express,1,5,2024,1
26.0,2.0,0.0,20341,Alaska Central Express,1,5,2024,4
27.0,0.0,0.0,20341,Alaska Central Express,1,5,2024,1
26.0,0.0,0.0,20341,Alaska Central Express,1,5,2024,4
27.0,17.0,0.0,20341,Alaska Central Express,1,5,2024,1
26.0,0.0,0.0,20341,Alaska Central Express,1,5,2024,3
26.0,0.0,0.0,20341,Alaska Central Express,1,5,2024,3
26.0,0.0,0.0,20341,Alaska Central Express,1,5,2024,3
26.0,0.0,0.0,20341,Alaska Central Express,1,5,2024,4
26.0,1.0,0.0,20341,Alaska Central Express,1,5,2024,4
26.0,1.0,0.0,20341,Alaska Central Express,1,5,2024,3
26.0,1.0,0.0,20341,Alaska Central Express,1,5,2024,3
26.0,0.0,0.0,20341,Alaska Central Express,1,5,2024,4
27.0,18.0,0.0,20341,Alaska Central Express,1,5,2024,1
27.0,23.0,0.0,20341,Alaska Central Express,1,5,2024,1
25.0,0.0,0.0,20341,Alaska Central Express,1,5,2024,2
25.0,0.0,0.0,20341,Alaska Central Express,1,5,2024,2
25.0,2.0,0.0,20341,Alaska Central Express,1,5,2024,2
25.0,2.0,0.0,20341,Alaska Central Express,1,5,2024,2
25.0,4.0,0.0,20341,Alaska Central Express,1,5,2024,2
25.0,7.0,0.0,20341,Alaska Central Express,1,5,2024,2
25.0,8.0,0.0,20341,Alaska Central Express,1,5,2024,2
25.0,9.0,0.0,20341,Alaska Central Express,1,5,2024,2
25.0,10.0,0.0,20341,Alaska Central Express,1,5,2024,2
25.0,15.0,0.0,20341,Alaska Central Express,1,5,2024,2
25.0,19.0,0.0,20341,Alaska Central Express,1,5,2024,2
25.0,21.0,0.0,20341,Alaska Central Express,1,5,2024,2
25.0,21.0,0.0,20341,Alaska Central Express,1,5,2024,2
25.0,23.0,0.0,20341,Alaska Central Express,1,5,2024,2
25.0,24.0,0.0,20341,Alaska Central Express,1,5,2024,2
27.0,23.0,0.0,20341,Alaska Central Express,1,5,2024,1
27.0,24.0,0.0,20341,Alaska Central Express,1,5,2024,1
27.0,26.0,0.0,20341,Alaska Central Express,1,5,2024,1
26.0,21.0,0.0,20341,Alaska Central Express,1,5,2024,4
26.0,22.0,0.0,20341,Alaska Central Express,1,5,2024,4
27.0,18.0,0.0,20341,Alaska Central Express,1,5,2024,1
26.0,25.0,0.0,20341,Alaska Central Express,1,5,2024,4
26.0,25.0,0.0,20341,Alaska Central Express,1,5,2024,4
26.0,25.0,0.0,20341,Alaska Central Express,1,5,2024,4
26.0,25.0,0.0,20341,Alaska Central Express,1,5,2024,3
26.0,25.0,0.0,20341,Alaska Central Express,1,5,2024,4
26.0,25.0,0.0,20341,Alaska Central Express,1,5,2024,4
8.0,0.0,0.0,20341,Alaska Central Express,1,5,2024,2
9.0,6.0,0.0,20341,Alaska Central Express,1,5,2024,1
9.0,6.0,0.0,20341,Alaska Central Express,1,5,2024,2
8.0,0.0,0.0,20341,Alaska Central Express,1,5,2024,2
9.0,6.0,0.0,20341,Alaska Central Express,1,5,2024,1
9.0,6.0,0.0,20341,Alaska Central Express,1,5,2024,4
9.0,4.0,0.0,20341,Alaska Central Express,1,5,2024,2
9.0,4.0,0.0,20341,Alaska Central Express,1,5,2024,2
13.0,2.0,0.0,20341,Alaska Central Express,1,5,2024,1
9.0,6.0,0.0,20341,Alaska Central Express,1,5,2024,4
13.0,5.0,0.0,20341,Alaska Central Express,1,5,2024,1
9.0,7.0,0.0,20341,Alaska Central Express,1,5,2024,4
13.0,6.0,0.0,20341,Alaska Central Express,1,5,2024,3
13.0,5.0,0.0,20341,Alaska Central Express,1,5,2024,1
13.0,6.0,0.0,20341,Alaska Central Express,1,5,2024,3
13.0,7.0,0.0,20341,Alaska Central Express,1,5,2024,2
13.0,6.0,0.0,20341,Alaska Central Express,1,5,2024,4
13.0,6.0,0.0,20341,Alaska Central Express,1,5,2024,2
9.0,7.0,0.0,20341,Alaska Central Express,1,5,2024,1
13.0,7.0,0.0,20341,Alaska Central Express,1,5,2024,4
9.0,0.0,0.0,20341,Alaska Central Express,1,5,2024,4
13.0,2.0,0.0,20341,Alaska Central Express,1,5,2024,4
12.0,1.0,0.0,20341,Alaska Central Express,1,5,2024,2
13.0,2.0,0.0,20341,Alaska Central Express,1,5,2024,1
13.0,2.0,0.0,20341,Alaska Central Express,1,5,2024,2
13.0,2.0,0.0,20341,Alaska Central Express,1,5,2024,3
9.0,0.0,0.0,20341,Alaska Central Express,1,5,2024,3
9.0,0.0,0.0,20341,Alaska Central Express,1,5,2024,4
9.0,0.0,0.0,20341,Alaska Central Express,1,5,2024,1
9.0,0.0,0.0,20341,Alaska Central Express,1,5,2024,3
9.0,0.0,0.0,20341,Alaska Central Express,1,5,2024,1
95.0,94.0,16168.0,19805,American Airlines Inc.,3,3,2024,1
70.0,69.0,11868.0,19805,American Airlines Inc.,3,3,2024,1
95.0,94.0,16168.0,19805,American Airlines Inc.,3,3,2024,1
95.0,94.0,16168.0,19805,American Airlines Inc.,3,3,2024,1
48.0,47.0,6016.0,19805,American Airlines Inc.,3,3,2024,4
29.0,28.0,4816.0,19805,American Airlines Inc.,3,3,2024,3
96.0,94.0,16168.0,19805,American Airlines Inc.,3,3,2024,3
96.0,94.0,16168.0,19805,American Airlines Inc.,3,3,2024,1
48.0,46.0,8740.0,19805,American Airlines Inc.,3,3,2024,1
48.0,46.0,8740.0,19805,American Airlines Inc.,3,3,2024,1
48.0,46.0,5888.0,19805,American Airlines Inc.,3,3,2024,1
48.0,46.0,5888.0,19805,American Airlines Inc.,3,3,2024,4
96.0,94.0,16168.0,19805,American Airlines Inc.,3,3,2024,1
29.0,28.0,3584.0,19805,American Airlines Inc.,3,3,2024,2
29.0,28.0,3584.0,19805,American Airlines Inc.,3,3,2024,2
29.0,28.0,3584.0,19805,American Airlines Inc.,3,3,2024,4
29.0,28.0,3583.0,19805,American Airlines Inc.,3,3,2024,4
29.0,28.0,3584.0,19805,American Airlines Inc.,3,3,2024,4
29.0,28.0,3584.0,19805,American Airlines Inc.,3,3,2024,4
29.0,28.0,3584.0,19805,American Airlines Inc.,3,3,2024,4
94.0,92.0,15824.0,19805,American Airlines Inc.,3,3,2024,3
94.0,92.0,15824.0,19805,American Airlines Inc.,3,3,2024,3
94.0,92.0,15824.0,19805,American Airlines Inc.,3,3,2024,3
94.0,92.0,15824.0,19805,American Airlines Inc.,3,3,2024,4
94.0,92.0,15823.0,19805,American Airlines Inc.,3,3,2024,4
29.0,28.0,3584.0,19805,American Airlines Inc.,3,3,2024,4
94.0,91.0,17290.0,19805,American Airlines Inc.,3,3,2024,1
94.0,90.0,15480.0,19805,American Airlines Inc.,3,3,2024,1
29.0,28.0,3584.0,19805,American Airlines Inc.,3,3,2024,2
29.0,28.0,3584.0,19805,American Airlines Inc.,3,3,2024,2
70.0,69.0,13524.0,19805,American Airlines Inc.,3,3,2024,3
29.0,28.0,4200.0,19805,American Airlines Inc.,3,3,2024,1
94.0,93.0,17670.0,19805,American Airlines Inc.,3,3,2024,4
29.0,28.0,4200.0,19805,American Airlines Inc.,3,3,2024,1
29.0,28.0,3584.0,19805,American Airlines Inc.,3,3,2024,4
29.0,28.0,3584.0,19805,American Airlines Inc.,3,3,2024,1
95.0,91.0,15652.0,19805,American Airlines Inc.,3,3,2024,1
29.0,28.0,4816.0,19805,American Airlines Inc.,3,3,2024,1
97.0,95.0,12160.0,19805,American Airlines Inc.,3,3,2024,2
97.0,94.0,12032.0,19805,American Airlines Inc.,3,3,2024,1
69.0,64.0,8192.0,19805,American Airlines Inc.,3,3,2024,1
69.0,64.0,8192.0,19805,American Airlines Inc.,3,3,2024,1
69.0,67.0,8576.0,19805,American Airlines Inc.,3,3,2024,3
69.0,67.0,8576.0,19805,American Airlines Inc.,3,3,2024,1
69.0,67.0,11524.0,19805,American Airlines Inc.,3,3,2024,3
69.0,68.0,8704.0,19805,American Airlines Inc.,3,3,2024,1
92.0,89.0,15308.0,19805,American Airlines Inc.,3,3,2024,3
92.0,89.0,15308.0,19805,American Airlines Inc.,3,3,2024,1
92.0,89.0,15308.0,19805,American Airlines Inc.,3,3,2024,3
69.0,68.0,11696.0,19805,American Airlines Inc.,3,3,2024,3
69.0,68.0,12920.0,19805,American Airlines Inc.,3,3,2024,1
48.0,47.0,9212.0,19805,American Airlines Inc.,3,3,2024,1
92.0,91.0,17836.0,19805,American Airlines Inc.,3,3,2024,1
92.0,91.0,17290.0,19805,American Airlines Inc.,3,3,2024,4
92.0,90.0,17100.0,19805,American Airlines Inc.,3,3,2024,1
29.0,28.0,4816.0,19805,American Airlines Inc.,3,3,2024,4
29.0,28.0,4816.0,19805,American Airlines Inc.,3,3,2024,4
29.0,28.0,4816.0,19805,American Airlines Inc.,3,3,2024,3
29.0,28.0,4816.0,19805,American Airlines Inc.,3,3,2024,1
92.0,90.0,15480.0,19805,American Airlines Inc.,3,3,2024,1
92.0,90.0,15480.0,19805,American Airlines Inc.,3,3,2024,3
70.0,68.0,8704.0,19805,American Airlines Inc.,3,3,2024,1
70.0,68.0,8704.0,19805,American Airlines Inc.,3,3,2024,1
70.0,68.0,10200.0,19805,American Airlines Inc.,3,3,2024,4
70.0,68.0,10200.0,19805,American Airlines Inc.,3,3,2024,4
70.0,68.0,11696.0,19805,American Airlines Inc.,3,3,2024,3
70.0,66.0,11352.0,19805,American Airlines Inc.,3,3,2024,3
70.0,66.0,11352.0,19805,American Airlines Inc.,3,3,2024,3
70.0,69.0,8832.0,19805,American Airlines Inc.,3,3,2024,1
92.0,90.0,15480.0,19805,American Airlines Inc.,3,3,2024,4
92.0,90.0,15480.0,19805,American Airlines Inc.,3,3,2024,1
96.0,95.0,18050.0,19805,American Airlines Inc.,3,3,2024,1
70.0,69.0,11868.0,19805,American Airlines Inc.,3,3,2024,3
52.0,51.0,9690.0,19805,American Airlines Inc.,3,3,2024,4
173.0,169.0,32110.0,19805,American Airlines Inc.,3,3,2024,3
173.0,169.0,29068.0,19805,American Airlines Inc.,3,3,2024,4
173.0,170.0,32300.0,19805,American Airlines Inc.,3,3,2024,4
37.0,36.0,4608.0,19805,American Airlines Inc.,3,3,2024,1
37.0,36.0,4608.0,19805,American Airlines Inc.,3,3,2024,1
71.0,70.0,12040.0,19805,American Airlines Inc.,3,3,2024,4
37.0,36.0,7056.0,19805,American Airlines Inc.,3,3,2024,1
37.0,36.0,6840.0,19805,American Airlines Inc.,3,3,2024,1
37.0,36.0,6192.0,19805,American Airlines Inc.,3,3,2024,3
37.0,36.0,6192.0,19805,American Airlines Inc.,3,3,2024,1
37.0,36.0,6192.0,19805,American Airlines Inc.,3,3,2024,4
37.0,36.0,6192.0,19805,American Airlines Inc.,3,3,2024,3
37.0,36.0,5400.0,19805,American Airlines Inc.,3,3,2024,3
37.0,36.0,6840.0,19805,American Airlines Inc.,3,3,2024,1
93.0,88.0,15136.0,19805,American Airlines Inc.,3,3,2024,1
93.0,89.0,15308.0,19805,American Airlines Inc.,3,3,2024,3
93.0,89.0,15308.0,19805,American Airlines Inc.,3,3,2024,1
29.0,26.0,4940.0,19805,American Airlines Inc.,3,3,2024,1
93.0,92.0,11776.0,19805,American Airlines Inc.,3,3,2024,3
93.0,92.0,11776.0,19805,American Airlines Inc.,3,3,2024,3
93.0,92.0,11776.0,19805,American Airlines Inc.,3,3,2024,4
29.0,25.0,4300.0,19805,American Airlines Inc.,3,3,2024,1
35.0,33.0,6468.0,19805,American Airlines Inc.,3,3,2024,3
29.0,25.0,3750.0,19805,American Airlines Inc.,3,3,2024,1
37.0,35.0,6020.0,19805,American Airlines Inc.,3,3,2024,1
37.0,34.0,4352.0,19805,American Airlines Inc.,3,3,2024,3
51.0,50.0,6400.0,19805,American Airlines Inc.,3,3,2024,3
37.0,35.0,6020.0,19805,American Airlines Inc.,3,3,2024,1
37.0,35.0,4480.0,19805,American Airlines Inc.,3,3,2024,1
29.0,26.0,3900.0,19805,American Airlines Inc.,3,3,2024,1
172.0,168.0,31920.0,19805,American Airlines Inc.,3,3,2024,3
29.0,27.0,4644.0,19805,American Airlines Inc.,3,3,2024,3
29.0,27.0,4644.0,19805,American Airlines Inc.,3,3,2024,1
72.0,71.0,12212.0,19805,American Airlines Inc.,3,3,2024,1
72.0,71.0,12211.0,19805,American Airlines Inc.,3,3,2024,3
93.0,91.0,11648.0,19805,American Airlines Inc.,3,3,2024,4
93.0,91.0,15652.0,19805,American Airlines Inc.,3,3,2024,3
93.0,91.0,17289.0,19805,American Airlines Inc.,3,3,2024,4
93.0,91.0,15652.0,19805,American Airlines Inc.,3,3,2024,3
93.0,91.0,15652.0,19805,American Airlines Inc.,3,3,2024,4
93.0,91.0,15652.0,19805,American Airlines Inc.,3,3,2024,3
93.0,91.0,15652.0,19805,American Airlines Inc.,3,3,2024,4
29.0,27.0,4644.0,19805,American Airlines Inc.,3,3,2024,3
29.0,27.0,4050.0,19805,American Airlines Inc.,3,3,2024,1
29.0,27.0,4050.0,19805,American Airlines Inc.,3,3,2024,1
29.0,27.0,3456.0,19805,American Airlines Inc.,3,3,2024,1
52.0,51.0,6528.0,19805,American Airlines Inc.,3,3,2024,1
52.0,51.0,6528.0,19805,American Airlines Inc.,3,3,2024,1
52.0,51.0,7650.0,19805,American Airlines Inc.,3,3,2024,4
52.0,51.0,7650.0,19805,American Airlines Inc.,3,3,2024,1
52.0,51.0,7650.0,19805,American Airlines Inc.,3,3,2024,1
52.0,51.0,8772.0,19805,American Airlines Inc.,3,3,2024,2
52.0,51.0,8772.0,19805,American Airlines Inc.,3,3,2024,1
29.0,27.0,3456.0,19805,American Airlines Inc.,3,3,2024,2
93.0,92.0,15824.0,19805,American Airlines Inc.,3,3,2024,2
93.0,92.0,15824.0,19805,American Airlines Inc.,3,3,2024,3
93.0,92.0,15824.0,19805,American Airlines Inc.,3,3,2024,3
93.0,92.0,15824.0,19805,American Airlines Inc.,3,3,2024,1
93.0,92.0,15824.0,19805,American Airlines Inc.,3,3,2024,1
93.0,92.0,15824.0,19805,American Airlines Inc.,3,3,2024,3
93.0,92.0,15824.0,19805,American Airlines Inc.,3,3,2024,3
71.0,68.0,11696.0,19805,American Airlines Inc.,3,3,2024,4
93.0,92.0,17480.0,19805,American Airlines Inc.,3,3,2024,1
93.0,92.0,17480.0,19805,American Airlines Inc.,3,3,2024,3
93.0,92.0,18032.0,19805,American Airlines Inc.,3,3,2024,1
71.0,69.0,8832.0,19805,American Airlines Inc.,3,3,2024,3
65.0,63.0,10836.0,19805,American Airlines Inc.,3,3,2024,1
65.0,63.0,10836.0,19805,American Airlines Inc.,3,3,2024,1
65.0,63.0,11970.0,19805,American Airlines Inc.,3,3,2024,3
65.0,63.0,11970.0,19805,American Airlines Inc.,3,3,2024,3
65.0,63.0,11970.0,19805,American Airlines Inc.,3,3,2024,1
2.0,1.0,190.0,19805,American Airlines Inc.,3,3,2024,1
2.0,1.0,196.0,19805,American Airlines Inc.,3,3,2024,2
2.0,1.0,196.0,19805,American Airlines Inc.,3,3,2024,3
65.0,62.0,7935.0,19805,American Airlines Inc.,3,3,2024,4
65.0,64.0,8192.0,19805,American Airlines Inc.,3,3,2024,4
